hora,dia,mes,ano,estacion,dia_de_la_semana,asueto,temperatura,sensacion_termica,humedad,velocidad_del_viento,rentas_de_no_registrados,rentas_de_registrados,rentas_totales
16,17,1,2011,1,1,1,8.2,10.605,47,11.0014,6,76,82
17,17,1,2011,1,1,1,8.2,9.85,51,12.998,4,67,71
18,17,1,2011,1,1,1,7.38,8.335,55,16.9979,7,85,92
19,17,1,2011,1,1,1,7.38,9.09,59,12.998,2,58,60
20,17,1,2011,1,1,1,6.56,7.575,80,12.998,4,29,33
21,17,1,2011,1,1,1,6.56,7.575,80,12.998,3,24,27
22,17,1,2011,1,1,1,5.74,6.06,93,16.9979,0,13,13
23,17,1,2011,1,1,1,6.56,6.82,86,19.0012,1,3,4
12,18,1,2011,1,2,0,8.2,9.09,86,22.0028,0,3,3
13,18,1,2011,1,2,0,8.2,9.85,86,15.0013,0,22,22
14,18,1,2011,1,2,0,9.02,11.365,80,11.0014,2,26,28
15,18,1,2011,1,2,0,9.02,11.365,87,11.0014,3,32,35
16,18,1,2011,1,2,0,9.02,11.365,87,12.998,0,61,61
17,18,1,2011,1,2,0,9.02,11.365,82,12.998,1,124,125
18,18,1,2011,1,2,0,9.02,11.365,80,11.0014,1,132,133
19,18,1,2011,1,2,0,9.02,11.365,80,8.9981,1,98,99
20,18,1,2011,1,2,0,9.02,13.635,87,0,0,83,83
21,18,1,2011,1,2,0,9.02,12.12,93,7.0015,0,41,41
22,18,1,2011,1,2,0,9.02,12.88,93,6.0032,0,33,33
23,18,1,2011,1,2,0,9.02,13.635,93,0,1,19,20
0,19,1,2011,1,3,0,9.02,13.635,93,0,0,3,3
1,19,1,2011,1,3,0,9.02,11.365,93,8.9981,1,6,7
2,19,1,2011,1,3,0,9.02,11.365,93,8.9981,0,3,3
4,19,1,2011,1,3,0,9.02,11.365,93,8.9981,1,1,2
5,19,1,2011,1,3,0,9.02,12.88,93,6.0032,0,7,7
6,19,1,2011,1,3,0,9.02,12.88,93,6.0032,0,32,32
7,19,1,2011,1,3,0,9.84,12.88,92,7.0015,1,89,90
8,19,1,2011,1,3,0,9.84,12.88,93,7.0015,1,196,197
9,19,1,2011,1,3,0,9.84,12.88,93,7.0015,2,107,109
10,19,1,2011,1,3,0,10.66,13.635,93,8.9981,1,46,47
11,19,1,2011,1,3,0,11.48,15.15,87,6.0032,5,47,52
12,19,1,2011,1,3,0,12.3,15.91,81,6.0032,5,65,70
13,19,1,2011,1,3,0,16.4,20.455,62,19.0012,11,67,78
14,19,1,2011,1,3,0,16.4,20.455,58,16.9979,7,68,75
15,19,1,2011,1,3,0,16.4,20.455,54,19.0012,4,78,82
16,19,1,2011,1,3,0,15.58,19.695,58,26.0027,10,94,104
17,19,1,2011,1,3,0,14.76,16.665,57,22.0028,7,190,197
18,19,1,2011,1,3,0,13.94,15.91,61,19.0012,5,156,161
19,19,1,2011,1,3,0,13.12,14.395,57,27.9993,4,108,112
20,19,1,2011,1,3,0,13.12,15.15,49,19.9995,2,74,76
21,19,1,2011,1,3,0,13.12,14.395,49,27.9993,4,55,59
22,19,1,2011,1,3,0,12.3,15.15,52,11.0014,6,53,59
23,19,1,2011,1,3,0,12.3,13.635,52,31.0009,1,27,28
0,1,2,2011,1,2,0,6.56,9.09,64,7.0015,2,6,8
1,1,2,2011,1,2,0,6.56,9.09,69,7.0015,0,3,3
2,1,2,2011,1,2,0,6.56,11.365,69,0,0,2,2
3,1,2,2011,1,2,0,6.56,11.365,69,0,0,2,2
5,1,2,2011,1,2,0,5.74,10.605,93,0,0,3,3
6,1,2,2011,1,2,0,5.74,10.605,93,0,0,22,22
7,1,2,2011,1,2,0,6.56,11.365,93,0,0,52,52
8,1,2,2011,1,2,0,6.56,11.365,93,0,3,132,135
9,1,2,2011,1,2,0,6.56,11.365,93,0,2,114,116
10,1,2,2011,1,2,0,6.56,11.365,93,0,0,47,47
11,1,2,2011,1,2,0,7.38,12.12,86,0,2,49,51
12,1,2,2011,1,2,0,8.2,12.88,86,0,2,53,55
13,1,2,2011,1,2,0,8.2,12.88,86,0,3,49,52
14,1,2,2011,1,2,0,9.02,12.88,80,6.0032,5,49,54
15,1,2,2011,1,2,0,9.84,14.395,75,0,7,45,52
16,1,2,2011,1,2,0,9.84,12.12,75,8.9981,3,61,64
17,1,2,2011,1,2,0,9.84,14.395,75,0,4,172,176
18,1,2,2011,1,2,0,9.84,12.88,81,7.0015,3,165,168
19,1,2,2011,1,2,0,9.84,12.12,81,8.9981,3,105,108
20,1,2,2011,1,2,0,9.02,11.365,87,8.9981,5,69,74
21,1,2,2011,1,2,0,9.02,11.365,87,8.9981,0,64,64
22,1,2,2011,1,2,0,9.02,12.88,87,6.0032,2,34,36
23,1,2,2011,1,2,0,8.2,9.85,93,12.998,1,15,16
0,2,2,2011,1,3,0,9.02,12.12,93,7.0015,0,2,2
1,2,2,2011,1,3,0,9.02,11.365,93,12.998,0,3,3
2,2,2,2011,1,3,0,9.02,11.365,93,8.9981,4,0,4
3,2,2,2011,1,3,0,9.02,11.365,93,8.9981,0,1,1
4,2,2,2011,1,3,0,9.02,10.605,93,19.0012,0,1,1
5,2,2,2011,1,3,0,9.02,12.12,93,7.0015,0,3,3
6,2,2,2011,1,3,0,9.02,12.12,93,7.0015,1,17,18
7,2,2,2011,1,3,0,9.02,10.605,93,15.0013,1,48,49
8,2,2,2011,1,3,0,9.02,10.605,93,15.0013,1,154,155
9,2,2,2011,1,3,0,9.84,12.88,93,6.0032,4,119,123
10,2,2,2011,1,3,0,9.02,13.635,100,0,2,59,61
11,2,2,2011,1,3,0,9.84,11.365,93,12.998,5,47,52
12,2,2,2011,1,3,0,9.84,11.365,93,15.0013,3,61,64
13,2,2,2011,1,3,0,13.94,16.665,93,11.0014,1,74,75
14,2,2,2011,1,3,0,15.58,19.695,82,26.0027,2,61,63
15,2,2,2011,1,3,0,15.58,19.695,76,22.0028,10,66,76
16,2,2,2011,1,3,0,14.76,16.665,71,19.9995,8,95,103
17,2,2,2011,1,3,0,14.76,15.91,53,35.0008,7,183,190
18,2,2,2011,1,3,0,13.94,14.395,42,36.9974,7,175,182
19,2,2,2011,1,3,0,11.48,12.12,45,32.9975,3,88,91
20,2,2,2011,1,3,0,9.84,9.85,48,36.9974,4,71,75
21,2,2,2011,1,3,0,9.02,9.85,47,22.0028,1,62,63
22,2,2,2011,1,3,0,9.02,10.605,44,16.9979,5,35,40
23,2,2,2011,1,3,0,8.2,8.335,44,30.0026,3,29,32
0,3,2,2011,1,4,0,8.2,8.335,40,30.0026,1,11,12
1,3,2,2011,1,4,0,8.2,7.575,44,35.0008,0,5,5
2,3,2,2011,1,4,0,7.38,8.335,43,16.9979,0,2,2
3,3,2,2011,1,4,0,7.38,8.335,43,16.9979,0,1,1
5,3,2,2011,1,4,0,6.56,6.82,50,19.9995,0,2,2
6,3,2,2011,1,4,0,6.56,6.82,43,23.9994,0,39,39
7,3,2,2011,1,4,0,5.74,6.06,50,22.0028,1,86,87
8,3,2,2011,1,4,0,5.74,6.06,50,23.9994,4,184,188
9,3,2,2011,1,4,0,6.56,6.82,47,19.9995,6,127,133
10,3,2,2011,1,4,0,7.38,7.575,43,22.0028,2,50,52
11,3,2,2011,1,4,0,7.38,6.82,43,30.0026,9,55,64
12,3,2,2011,1,4,0,8.2,9.09,40,23.9994,2,67,69
13,3,2,2011,1,4,0,8.2,8.335,40,27.9993,4,47,51
14,3,2,2011,1,4,0,9.02,9.85,37,26.0027,4,43,47
15,3,2,2011,1,4,0,9.02,9.85,37,22.0028,4,56,60
16,3,2,2011,1,4,0,9.02,10.605,37,16.9979,5,73,78
17,3,2,2011,1,4,0,8.2,9.85,40,12.998,5,170,175
18,3,2,2011,1,4,0,8.2,10.605,40,11.0014,2,145,147
19,3,2,2011,1,4,0,8.2,12.88,40,0,4,92,96
20,3,2,2011,1,4,0,8.2,11.365,47,6.0032,1,108,109
21,3,2,2011,1,4,0,7.38,10.605,55,7.0015,1,53,54
22,3,2,2011,1,4,0,7.38,10.605,51,6.0032,2,39,41
23,3,2,2011,1,4,0,8.2,11.365,47,7.0015,4,34,38
0,4,2,2011,1,5,0,8.2,12.88,44,0,3,10,13
1,4,2,2011,1,5,0,6.56,11.365,59,0,0,7,7
2,4,2,2011,1,5,0,5.74,8.335,63,7.0015,0,1,1
3,4,2,2011,1,5,0,5.74,8.335,63,7.0015,0,1,1
5,4,2,2011,1,5,0,5.74,7.575,63,8.9981,0,7,7
6,4,2,2011,1,5,0,6.56,11.365,55,0,2,26,28
7,4,2,2011,1,5,0,5.74,10.605,59,0,0,87,87
8,4,2,2011,1,5,0,5.74,7.575,74,8.9981,3,217,220
9,4,2,2011,1,5,0,6.56,9.09,80,8.9981,3,124,127
10,4,2,2011,1,5,0,8.2,10.605,51,8.9981,5,46,51
11,4,2,2011,1,5,0,9.02,11.365,51,11.0014,3,61,64
12,4,2,2011,1,5,0,9.84,12.12,48,11.0014,8,78,86
13,4,2,2011,1,5,0,10.66,12.88,50,15.0013,9,73,82
14,4,2,2011,1,5,0,11.48,13.635,45,11.0014,15,76,91
15,4,2,2011,1,5,0,11.48,13.635,48,16.9979,9,81,90
16,4,2,2011,1,5,0,12.3,14.395,42,15.0013,8,91,99
17,4,2,2011,1,5,0,10.66,13.635,56,8.9981,10,195,205
18,4,2,2011,1,5,0,9.84,12.88,60,7.0015,3,152,155
19,4,2,2011,1,5,0,9.84,12.12,65,8.9981,1,102,103
20,4,2,2011,1,5,0,9.84,12.12,65,11.0014,2,69,71
21,4,2,2011,1,5,0,9.84,12.12,70,11.0014,2,41,43
22,4,2,2011,1,5,0,9.84,12.12,65,11.0014,1,45,46
23,4,2,2011,1,5,0,9.84,12.12,70,8.9981,1,30,31
0,5,2,2011,1,6,0,9.84,12.12,70,11.0014,3,36,39
1,5,2,2011,1,6,0,9.84,12.12,65,11.0014,1,17,18
2,5,2,2011,1,6,0,9.84,12.12,75,11.0014,5,12,17
3,5,2,2011,1,6,0,9.84,12.12,75,11.0014,1,10,11
4,5,2,2011,1,6,0,9.02,11.365,93,8.9981,0,8,8
5,5,2,2011,1,6,0,8.2,11.365,100,6.0032,0,9,9
6,5,2,2011,1,6,0,8.2,12.88,100,0,0,4,4
7,5,2,2011,1,6,0,9.02,12.88,93,6.0032,0,4,4
8,5,2,2011,1,6,0,8.2,11.365,100,6.0032,0,10,10
9,5,2,2011,1,6,0,8.2,11.365,100,6.0032,3,17,20
10,5,2,2011,1,6,0,8.2,10.605,100,8.9981,3,31,34
11,5,2,2011,1,6,0,9.02,11.365,100,8.9981,1,46,47
12,5,2,2011,1,6,0,9.02,11.365,100,11.0014,10,42,52
13,5,2,2011,1,6,0,9.02,11.365,100,11.0014,10,62,72
14,5,2,2011,1,6,0,9.02,13.635,100,0,5,50,55
15,5,2,2011,1,6,0,9.02,13.635,100,0,11,49,60
16,5,2,2011,1,6,0,9.02,11.365,100,8.9981,8,63,71
17,5,2,2011,1,6,0,9.84,10.605,100,19.0012,14,64,78
18,5,2,2011,1,6,0,11.48,12.12,93,30.0026,2,81,83
19,5,2,2011,1,6,0,11.48,12.12,93,30.0026,6,78,84
20,5,2,2011,1,6,0,12.3,14.395,87,16.9979,5,64,69
21,5,2,2011,1,6,0,10.66,12.88,100,12.998,3,53,56
22,5,2,2011,1,6,0,10.66,13.635,93,8.9981,2,43,45
23,5,2,2011,1,6,0,10.66,12.88,93,15.0013,7,52,59
0,6,2,2011,1,7,0,10.66,12.88,70,12.998,2,37,39
1,6,2,2011,1,7,0,10.66,11.365,65,27.9993,4,40,44
2,6,2,2011,1,7,0,10.66,11.365,60,22.0028,0,20,20
3,6,2,2011,1,7,0,10.66,14.395,60,6.0032,3,10,13
4,6,2,2011,1,7,0,10.66,11.365,60,23.9994,0,2,2
5,6,2,2011,1,7,0,10.66,12.88,60,15.0013,0,1,1
6,6,2,2011,1,7,0,10.66,12.88,60,15.0013,0,1,1
7,6,2,2011,1,7,0,9.84,12.12,65,11.0014,0,8,8
8,6,2,2011,1,7,0,9.84,12.88,65,7.0015,2,21,23
9,6,2,2011,1,7,0,11.48,14.395,56,7.0015,7,38,45
10,6,2,2011,1,7,0,12.3,14.395,52,16.9979,15,74,89
11,6,2,2011,1,7,0,13.12,15.15,49,16.9979,28,89,117
12,6,2,2011,1,7,0,13.94,16.665,46,0,48,126,174
13,6,2,2011,1,7,0,13.94,18.18,46,0,47,135,182
14,6,2,2011,1,7,0,13.94,17.425,46,6.0032,47,114,161
15,6,2,2011,1,7,0,13.94,17.425,46,6.0032,52,130,182
16,6,2,2011,1,7,0,13.94,17.425,49,7.0015,42,115,157
17,6,2,2011,1,7,0,13.94,18.18,46,0,24,97,121
18,6,2,2011,1,7,0,12.3,15.15,56,11.0014,13,65,78
19,6,2,2011,1,7,0,11.48,14.395,61,8.9981,1,20,21
20,6,2,2011,1,7,0,11.48,14.395,61,7.0015,5,21,26
21,6,2,2011,1,7,0,10.66,15.15,60,0,5,22,27
22,6,2,2011,1,7,0,10.66,15.15,60,0,5,57,62
23,6,2,2011,1,7,0,9.84,14.395,65,0,4,26,30
0,7,2,2011,1,1,0,9.84,14.395,65,0,1,14,15
1,7,2,2011,1,1,0,9.02,13.635,75,0,1,4,5
2,7,2,2011,1,1,0,8.2,12.88,80,0,0,3,3
3,7,2,2011,1,1,0,8.2,12.88,86,0,0,1,1
4,7,2,2011,1,1,0,8.2,12.88,86,0,1,1,2
5,7,2,2011,1,1,0,8.2,12.88,86,0,1,9,10
6,7,2,2011,1,1,0,7.38,12.12,93,0,1,29,30
7,7,2,2011,1,1,0,7.38,12.12,86,0,6,89,95
8,7,2,2011,1,1,0,6.56,11.365,100,0,7,223,230
9,7,2,2011,1,1,0,9.02,13.635,80,0,3,115,118
10,7,2,2011,1,1,0,9.84,12.88,75,7.0015,6,49,55
11,7,2,2011,1,1,0,12.3,15.91,65,6.0032,11,36,47
12,7,2,2011,1,1,0,13.12,17.425,62,0,7,59,66
13,7,2,2011,1,1,0,14.76,18.18,57,6.0032,10,54,64
14,7,2,2011,1,1,0,14.76,18.18,57,6.0032,8,52,60
15,7,2,2011,1,1,0,15.58,19.695,54,6.0032,4,46,50
16,7,2,2011,1,1,0,14.76,17.425,57,8.9981,16,98,114
17,7,2,2011,1,1,0,13.12,15.91,70,11.0014,9,207,216
18,7,2,2011,1,1,0,13.94,16.665,66,8.9981,5,170,175
19,7,2,2011,1,1,0,13.12,17.425,70,0,5,123,128
20,7,2,2011,1,1,0,13.12,16.665,70,7.0015,6,82,88
21,7,2,2011,1,1,0,13.12,17.425,70,0,3,75,78
22,7,2,2011,1,1,0,11.48,15.15,81,6.0032,3,34,37
23,7,2,2011,1,1,0,12.3,16.665,81,0,6,19,25
0,8,2,2011,1,2,0,11.48,15.91,87,0,4,6,10
1,8,2,2011,1,2,0,11.48,15.91,87,0,0,4,4
2,8,2,2011,1,2,0,10.66,13.635,93,7.0015,1,1,2
3,8,2,2011,1,2,0,11.48,13.635,93,11.0014,0,1,1
4,8,2,2011,1,2,0,10.66,12.88,93,11.0014,0,3,3
5,8,2,2011,1,2,0,10.66,11.365,81,22.0028,0,2,2
6,8,2,2011,1,2,0,10.66,11.365,70,22.0028,0,39,39
7,8,2,2011,1,2,0,9.84,9.85,65,27.9993,3,97,100
8,8,2,2011,1,2,0,9.84,9.85,56,32.9975,7,236,243
9,8,2,2011,1,2,0,9.84,9.85,52,32.9975,7,128,135
10,8,2,2011,1,2,0,9.02,9.09,47,36.9974,4,44,48
11,8,2,2011,1,2,0,9.02,9.09,47,31.0009,1,49,50
12,8,2,2011,1,2,0,9.84,9.85,38,32.9975,2,63,65
13,8,2,2011,1,2,0,9.84,9.85,32,30.0026,2,48,50
14,8,2,2011,1,2,0,9.02,9.85,37,27.9993,3,61,64
15,8,2,2011,1,2,0,9.02,9.85,35,26.0027,6,45,51
16,8,2,2011,1,2,0,9.02,9.09,35,35.0008,4,79,83
17,8,2,2011,1,2,0,9.02,9.09,32,39.0007,4,172,176
18,8,2,2011,1,2,0,8.2,9.09,32,26.0027,1,151,152
19,8,2,2011,1,2,0,6.56,6.06,40,31.0009,1,100,101
20,8,2,2011,1,2,0,6.56,6.82,40,22.0028,3,53,56
21,8,2,2011,1,2,0,5.74,5.305,33,31.0009,8,46,54
22,8,2,2011,1,2,0,4.92,5.305,33,23.9994,0,29,29
23,8,2,2011,1,2,0,4.92,5.305,33,22.0028,3,9,12
0,9,2,2011,1,3,0,4.1,3.79,36,23.9994,0,17,17
1,9,2,2011,1,3,0,4.1,5.305,36,15.0013,0,7,7
2,9,2,2011,1,3,0,3.28,3.79,38,19.0012,1,2,3
3,9,2,2011,1,3,0,2.46,3.79,45,8.9981,0,2,2
5,9,2,2011,1,3,0,2.46,5.305,45,7.0015,0,7,7
6,9,2,2011,1,3,0,2.46,7.575,45,0,0,43,43
7,9,2,2011,1,3,0,2.46,5.305,49,7.0015,4,95,99
8,9,2,2011,1,3,0,4.1,6.82,42,0,1,198,199
9,9,2,2011,1,3,0,4.92,6.82,39,11.0014,4,119,123
10,9,2,2011,1,3,0,5.74,9.09,36,0,8,51,59
11,9,2,2011,1,3,0,5.74,7.575,43,11.0014,1,40,41
12,9,2,2011,1,3,0,7.38,9.09,40,15.0013,4,57,61
13,9,2,2011,1,3,0,7.38,8.335,40,16.9979,2,67,69
14,9,2,2011,1,3,0,8.2,9.09,34,19.9995,2,56,58
15,9,2,2011,1,3,0,8.2,9.09,34,19.0012,3,61,64
16,9,2,2011,1,3,0,8.2,9.85,37,16.9979,7,72,79
17,9,2,2011,1,3,0,8.2,9.85,34,16.9979,9,157,166
18,9,2,2011,1,3,0,7.38,8.335,47,19.9995,2,168,170
19,9,2,2011,1,3,0,5.74,6.06,86,16.9979,1,87,88
20,9,2,2011,1,3,0,5.74,7.575,86,11.0014,0,84,84
21,9,2,2011,1,3,0,5.74,7.575,86,11.0014,0,83,83
22,9,2,2011,1,3,0,6.56,8.335,80,11.0014,4,42,46
23,9,2,2011,1,3,0,6.56,7.575,80,12.998,0,37,37
0,10,2,2011,1,4,0,5.74,6.82,86,12.998,0,16,16
1,10,2,2011,1,4,0,5.74,7.575,80,8.9981,0,7,7
2,10,2,2011,1,4,0,5.74,7.575,80,8.9981,0,3,3
4,10,2,2011,1,4,0,5.74,6.82,59,15.0013,0,1,1
5,10,2,2011,1,4,0,4.92,6.06,50,15.0013,0,6,6
6,10,2,2011,1,4,0,4.92,6.06,54,19.0012,0,26,26
7,10,2,2011,1,4,0,4.1,3.79,50,27.9993,0,99,99
8,10,2,2011,1,4,0,4.1,3.79,49,22.0028,5,173,178
9,10,2,2011,1,4,0,4.92,5.305,42,23.9994,1,121,122
10,10,2,2011,1,4,0,4.92,5.305,42,19.9995,1,34,35
11,10,2,2011,1,4,0,5.74,6.06,39,23.9994,1,44,45
12,10,2,2011,1,4,0,6.56,6.82,34,26.0027,4,65,69
13,10,2,2011,1,4,0,7.38,8.335,29,19.9995,3,59,62
14,10,2,2011,1,4,0,8.2,9.09,27,19.0012,6,42,48
15,10,2,2011,1,4,0,8.2,9.85,25,16.9979,0,50,50
16,10,2,2011,1,4,0,8.2,9.09,27,19.9995,4,76,80
17,10,2,2011,1,4,0,7.38,9.09,26,12.998,6,159,165
18,10,2,2011,1,4,0,6.56,9.09,28,8.9981,3,157,160
19,10,2,2011,1,4,0,5.74,8.335,28,7.0015,2,110,112
20,10,2,2011,1,4,0,5.74,9.09,31,6.0032,4,93,97
21,10,2,2011,1,4,0,5.74,10.605,39,0,2,70,72
22,10,2,2011,1,4,0,4.92,9.85,39,0,4,47,51
23,10,2,2011,1,4,0,4.92,7.575,42,7.0015,1,33,34
0,11,2,2011,1,5,0,4.1,6.82,49,7.0015,2,12,14
1,11,2,2011,1,5,0,4.1,6.82,54,6.0032,1,6,7
2,11,2,2011,1,5,0,4.1,6.82,54,6.0032,0,3,3
5,11,2,2011,1,5,0,3.28,6.06,63,6.0032,0,4,4
6,11,2,2011,1,5,0,4.1,9.09,68,0,1,23,24
7,11,2,2011,1,5,0,3.28,8.335,73,0,1,73,74
8,11,2,2011,1,5,0,4.1,6.06,74,11.0014,4,212,216
9,11,2,2011,1,5,0,4.92,6.06,74,15.0013,8,132,140
10,11,2,2011,1,5,0,5.74,6.82,69,12.998,5,39,44
11,11,2,2011,1,5,0,9.02,11.365,47,8.9981,12,52,64
12,11,2,2011,1,5,0,9.02,11.365,47,8.9981,7,64,71
13,11,2,2011,1,5,0,9.84,11.365,35,12.998,21,89,110
14,11,2,2011,1,5,0,12.3,14.395,26,16.9979,17,67,84
15,11,2,2011,1,5,0,13.12,15.91,21,11.0014,12,62,74
16,11,2,2011,1,5,0,12.3,14.395,28,12.998,14,111,125
17,11,2,2011,1,5,0,12.3,16.665,24,0,18,193,211
18,11,2,2011,1,5,0,11.48,15.91,28,0,9,165,174
19,11,2,2011,1,5,0,10.66,15.15,33,0,7,94,101
20,11,2,2011,1,5,0,9.02,11.365,55,8.9981,2,61,63
21,11,2,2011,1,5,0,8.2,10.605,59,8.9981,1,46,47
22,11,2,2011,1,5,0,8.2,11.365,64,6.0032,2,41,43
23,11,2,2011,1,5,0,7.38,12.12,69,0,5,48,53
0,12,2,2011,1,6,0,6.56,9.85,69,6.0032,3,27,30
1,12,2,2011,1,6,0,5.74,10.605,86,0,2,22,24
2,12,2,2011,1,6,0,5.74,10.605,80,0,2,13,15
3,12,2,2011,1,6,0,4.92,9.85,80,0,3,7,10
4,12,2,2011,1,6,0,4.92,8.335,74,6.0032,0,4,4
5,12,2,2011,1,6,0,4.92,8.335,74,6.0032,0,1,1
6,12,2,2011,1,6,0,4.92,6.82,93,12.998,1,1,2
7,12,2,2011,1,6,0,4.92,7.575,80,7.0015,2,9,11
8,12,2,2011,1,6,0,5.74,7.575,86,8.9981,2,28,30
9,12,2,2011,1,6,0,6.56,9.09,64,8.9981,5,38,43
10,12,2,2011,1,6,0,9.02,10.605,41,16.9979,13,71,84
11,12,2,2011,1,6,0,12.3,13.635,28,22.0028,30,84,114
12,12,2,2011,1,6,0,12.3,13.635,39,31.0009,27,93,120
13,12,2,2011,1,6,0,12.3,13.635,39,27.9993,32,103,135
14,12,2,2011,1,6,0,13.94,15.91,31,19.0012,30,90,120
15,12,2,2011,1,6,0,13.94,15.15,29,27.9993,47,127,174
16,12,2,2011,1,6,0,13.94,15.15,29,27.9993,42,103,145
17,12,2,2011,1,6,0,13.12,14.395,31,35.0008,24,113,137
18,12,2,2011,1,6,0,11.48,12.88,38,22.0028,4,60,64
19,12,2,2011,1,6,0,11.48,13.635,38,11.0014,2,39,41
20,12,2,2011,1,6,0,10.66,12.88,41,15.0013,1,39,40
21,12,2,2011,1,6,0,10.66,15.15,41,0,9,42,51
22,12,2,2011,1,6,0,9.84,12.88,44,6.0032,6,39,45
23,12,2,2011,1,6,0,9.02,11.365,51,8.9981,1,31,32
0,13,2,2011,1,7,0,8.2,11.365,64,7.0015,5,34,39
1,13,2,2011,1,7,0,8.2,11.365,59,6.0032,1,23,24
2,13,2,2011,1,7,0,8.2,11.365,75,6.0032,1,19,20
3,13,2,2011,1,7,0,8.2,11.365,69,7.0015,4,8,12
4,13,2,2011,1,7,0,8.2,10.605,69,11.0014,0,2,2
6,13,2,2011,1,7,0,8.2,10.605,69,8.9981,2,3,5
7,13,2,2011,1,7,0,9.02,13.635,55,0,0,3,3
8,13,2,2011,1,7,0,9.02,11.365,64,12.998,1,11,12
9,13,2,2011,1,7,0,9.84,11.365,60,15.0013,12,35,47
10,13,2,2011,1,7,0,12.3,13.635,45,22.0028,19,86,105
11,13,2,2011,1,7,0,13.12,14.395,39,30.0026,26,86,112
12,13,2,2011,1,7,0,14.76,15.91,32,31.0009,58,94,152
13,13,2,2011,1,7,0,15.58,19.695,29,23.9994,62,92,154
14,13,2,2011,1,7,0,16.4,20.455,30,27.9993,51,110,161
15,13,2,2011,1,7,0,16.4,20.455,30,19.9995,40,122,162
16,13,2,2011,1,7,0,17.22,21.21,28,22.0028,28,106,134
17,13,2,2011,1,7,0,17.22,21.21,28,22.0028,30,95,125
18,13,2,2011,1,7,0,16.4,20.455,32,19.9995,17,78,95
19,13,2,2011,1,7,0,16.4,20.455,35,19.0012,11,50,61
20,13,2,2011,1,7,0,16.4,20.455,35,22.0028,15,32,47
21,13,2,2011,1,7,0,16.4,20.455,35,23.9994,6,45,51
22,13,2,2011,1,7,0,16.4,20.455,35,19.9995,5,31,36
23,13,2,2011,1,7,0,16.4,20.455,35,23.9994,3,27,30
0,14,2,2011,1,1,0,15.58,19.695,37,23.9994,3,8,11
1,14,2,2011,1,1,0,15.58,19.695,37,23.9994,1,6,7
2,14,2,2011,1,1,0,14.76,16.665,40,19.9995,0,2,2
3,14,2,2011,1,1,0,13.94,15.91,46,15.0013,1,1,2
4,14,2,2011,1,1,0,13.12,15.15,53,19.0012,0,2,2
5,14,2,2011,1,1,0,13.12,15.15,53,19.0012,0,3,3
6,14,2,2011,1,1,0,13.94,15.15,46,19.9995,1,25,26
7,14,2,2011,1,1,0,13.94,15.15,46,19.9995,2,96,98
8,14,2,2011,1,1,0,15.58,19.695,40,31.0009,7,249,256
9,14,2,2011,1,1,0,16.4,20.455,37,26.0027,8,122,130
10,14,2,2011,1,1,0,18.04,21.97,33,15.0013,9,46,55
11,14,2,2011,1,1,0,21.32,25,23,16.9979,10,43,53
12,14,2,2011,1,1,0,22.96,26.515,22,30.0026,27,99,126
13,14,2,2011,1,1,0,23.78,27.275,19,26.0027,27,93,120
14,14,2,2011,1,1,0,24.6,29.545,15,32.9975,14,76,90
15,14,2,2011,1,1,0,22.96,26.515,21,43.9989,19,71,90
16,14,2,2011,1,1,0,21.32,25,27,31.0009,16,102,118
17,14,2,2011,1,1,0,18.86,22.725,33,40.9973,25,218,243
18,14,2,2011,1,1,0,16.4,20.455,40,40.9973,11,194,205
19,14,2,2011,1,1,0,15.58,19.695,43,32.9975,12,86,98
20,14,2,2011,1,1,0,14.76,15.91,46,31.0009,5,65,70
21,14,2,2011,1,1,0,14.76,15.91,50,35.0008,8,35,43
22,14,2,2011,1,1,0,13.94,14.395,46,43.9989,1,44,45
23,14,2,2011,1,1,0,13.12,14.395,49,32.9975,1,19,20
0,15,2,2011,1,2,0,12.3,13.635,49,27.9993,7,12,19
1,15,2,2011,1,2,0,12.3,12.12,42,51.9987,0,5,5
2,15,2,2011,1,2,0,11.48,11.365,41,46.0022,1,2,3
4,15,2,2011,1,2,0,9.02,9.09,37,35.0008,0,1,1
5,15,2,2011,1,2,0,9.02,9.09,32,31.0009,0,4,4
6,15,2,2011,1,2,0,8.2,9.09,32,22.0028,0,30,30
7,15,2,2011,1,2,0,8.2,9.09,32,23.9994,2,103,105
8,15,2,2011,1,2,0,8.2,9.09,32,23.9994,10,213,223
9,15,2,2011,1,2,0,9.02,9.85,29,30.0026,2,108,110
10,15,2,2011,1,2,0,9.84,10.605,27,19.0012,5,47,52
11,15,2,2011,1,2,0,10.66,12.12,25,16.9979,11,46,57
12,15,2,2011,1,2,0,11.48,13.635,24,16.9979,6,65,71
13,15,2,2011,1,2,0,13.12,15.15,21,15.0013,14,68,82
14,15,2,2011,1,2,0,13.94,15.91,19,15.0013,10,69,79
15,15,2,2011,1,2,0,13.94,16.665,19,11.0014,11,74,85
16,15,2,2011,1,2,0,13.94,15.91,19,16.9979,21,77,98
17,15,2,2011,1,2,0,13.12,15.15,22,15.0013,15,191,206
18,15,2,2011,1,2,0,12.3,15.15,22,8.9981,14,198,212
19,15,2,2011,1,2,0,11.48,14.395,26,8.9981,3,142,145
20,15,2,2011,1,2,0,10.66,13.635,33,7.0015,3,98,101
21,15,2,2011,1,2,0,9.84,14.395,52,0,5,61,66
